movie_id,title,hero_name
43867,The Prisoner of Zenda,Ronald Colman
6615,Lars and the Real Girl,Ryan Gosling
14574,The Boy in the Striped Pyjamas,Asa Butterfield
16,Dancer in the Dark,Björk
39780,Oscar and Lucinda,Ralph Fiennes
21612,The Funeral,Christopher Walken
36691,Solitary Man,Michael Douglas
23631,Machete,Danny Trejo
45324,Casino Jack,Kevin Spacey
12144,The Land Before Time,Gabriel Damon
11658,Tae Guk Gi: The Brotherhood of War,Jang Dong-gun
56601,The Perfect Game,Clifton Collins Jr
9552,The Exorcist,Linda Blair
578,Jaws,Roy Scheider
2105,American Pie,Jason Biggs
126319,Ernest & Celestine,Anne-Marie Loop
10136,The Golden Child,Eddie Murphy
67660,Think Like a Man,Michael Ealy
10611,Barbershop,Ice Cube
154,Star Trek II: The Wrath of Khan,William Shatner
3049,Ace Ventura: Pet Detective,Jim Carrey
860,WarGames,Matthew Broderick
9281,Witness,Harrison Ford
75674,Act of Valor,Roselyn Sánchez
9762,Step Up,Channing Tatum
3179,Beavis and Butt-Head Do America,Mike Judge
184,Jackie Brown,Pam Grier
13335,Harold & Kumar Escape from Guantanamo Bay,John Cho
76726,Chronicle,Dane DeHaan
10269,Yentl,Barbra Streisand
36819,Time Bandits,Sean Connery
17130,Crossroads,Britney Spears
57214,Project X,Oliver Cooper
11202,Patton,George C. Scott
9357,One Hour Photo,Robin Williams
13812,Quarantine,Jennifer Carpenter
9030,The Eye,Jessica Alba
19084,Johnson Family Vacation,Cedric the Entertainer
8386,How High,Method Man
10437,The Muppet Christmas Carol,Michael Caine
1360,Frida,Salma Hayek
101267,Katy Perry: Part of Me,Katy Perry
222935,The Fault in Our Stars,Shailene Woodley
10220,Rounders,Matt Damon
284296,Top Five,Chris Rock
31915,Prophecy,Talia Shire
11601,Stir of Echoes,Kevin Bacon
205220,Philomena,Judi Dench
11354,The Upside of Anger,Joan Allen
16241,The Boys from Brazil,Gregory Peck
14191,Aquamarine,Emma Roberts
286565,Paper Towns,Nat Wolff
26710,My Baby's Daddy,Eddie Griffin
129670,Nebraska,Bruce Dern
9059,Tales from the Crypt: Demon Knight,Billy Zane
34549,Max Keeble's Big Move,Alex D. Linz
57157,Young Adult,Charlize Theron
1948,Crank,Jason Statham
28353,Def Jam's How to Be a Player,Bill Bellamy
46889,Living Out Loud,Holly Hunter
38093,Just Wright,Queen Latifah
14976,Rachel Getting Married,Anne Hathaway
11027,The Postman Always Rings Twice,Jack Nicholson
3635,Girl with a Pearl Earring,Scarlett Johansson
387,Das Boot,Jürgen Prochnow
6020,Sorority Boys,Barry Watson
122906,About Time,Domhnall Gleeson
9550,House of Flying Daggers,Takeshi Kaneshiro
60599,Arbitrage,Richard Gere
227719,Project Almanac,Jonny Weston
14299,Cadillac Records,Adrien Brody
19419,Screwed,Norm Macdonald
12088,Fortress,Christopher Lambert
14799,For Your Consideration,Catherine O'Hara
9466,Celebrity,Kenneth Branagh
7510,Running with Scissors,Annette Bening
31246,From Justin to Kelly,Kelly Clarkson
61752,Girl 6,Theresa Randle
10944,In the Cut,Meg Ryan
10362,Two Lovers,Joaquin Phoenix
14778,Last Orders,Michael Caine
1255,The Host,Song Kang-ho
45226,The Pursuit of D.B. Cooper,Robert Duvall
10212,Ravenous,Guy Pearce
8669,Charlie Bartlett,Anton Yelchin
179144,The Great Beauty,Toni Servillo
16857,The Dangerous Lives of Altar Boys,Emile Hirsch
86825,Stoker,Mia Wasikowska
844,2046,Tony Leung Chiu-Wai
8060,Married Life,Chris Cooper
15907,Duma,Alex Michaeletos
38448,Ondine,Colin Farrell
327,Brother,Takeshi Kitano
9260,Welcome to Collinwood,William H. Macy
61337,Critical Care,James Spader
13079,The Life Before Her Eyes,Uma Thurman
89325,Darling Companion,Diane Keaton
4170,Trade,Kevin Kline
41508,Fateless,Marcell Nagy
12479,Breakfast of Champions,Bruce Willis
44555,"A Woman, a Gun and a Noodle Shop",Sun Honglei
10133,Cypher,Jeremy Northam
21345,City of Life and Death,Liu Ye
173931,Legend of a Rabbit,Jon Heder
61984,Space Battleship Yamato,Hiroyuki Ikeuchi
50601,5 Days of War,Rupert Friend
26466,Triangle,Melissa George
345003,10 Days in a Madhouse,Caroline Barry
236751,Heaven is for Real,Greg Kinnear
107,Snatch,Jason Statham
357837,Dancin' It's On,Witney Carson
8913,Pet Sematary,Dale Midkiff
13889,Madadayo,Tatsuo Matsumura
18530,The Cry of the Owl,Paddy Considine
358451,A Tale of Three Cities,Lau Ching-Wan
927,Gremlins,Zach Galligan
11,Star Wars,Mark Hamill
291870,Dirty Grandpa,Zac Efron
907,Doctor Zhivago,Omar Sharif
206563,Trash,Rickson Tevez
11887,High School Musical 3: Senior Year,Zac Efron
45317,The Fighter,Mark Wahlberg
12094,Jackass Number Two,Johnny Knoxville
10377,My Cousin Vinny,Joe Pesci
249164,If I Stay,Chloë Grace Moretz
256092,Drive Hard,Thomas Jane
9942,Major League,Tom Berenger
10748,St. Trinian's,Talulah Riley
1817,Phone Booth,Colin Farrell
10229,A Walk to Remember,Mandy Moore
687,Dead Man Walking,Susan Sarandon
796,Cruel Intentions,Sarah Michelle Gellar
22804,Saw VI,Tobin Bell
10156,History of the World: Part I,Mel Brooks
12837,The Secret Life of Bees,Dakota Fanning
17708,Corky Romano,Chris Kattan
13937,Raising Cain,John Lithgow
28932,F.I.S.T.,Sylvester Stallone
31909,Invaders from Mars,Karen Black
167073,Brooklyn,Saoirse Ronan
3175,Barry Lyndon,Ryan O'Neal
14369,Out Cold,Jason London
16888,The Ladies Man,Tim Meadows
121826,Quartet,Maggie Smith
10646,Tomcats,Jerry O'Connell
12149,Frailty,Bill Paxton
304357,Woman in Gold,Helen Mirren
11184,Kinsey,Liam Neeson
766,Army of Darkness,Bruce Campbell
20009,Slackers,Jason Segel
1587,What's Eating Gilbert Grape,Johnny Depp
30973,The Visual Bible: The Gospel of John,Christopher Plummer
11109,Vera Drake,Imelda Staunton
9027,The Guru,Jimi Mistry
63020,The Perez Family,Marisa Tomei
86829,Inside Llewyn Davis,Oscar Isaac
11065,O,Mekhi Phifer
13888,Return to the Blue Lagoon,Milla Jovovich
42345,The Molly Maguires,Sean Connery
13994,Romance & Cigarettes,James Gandolfini
1590,Copying Beethoven,Ed Harris
62728,Brighton Rock,Andy Serkis
11917,Saw V,Tobin Bell
45138,Machine Gun McCain,John Cassavetes
80271,LOL,Miley Cyrus
4657,Jindabyne,Laura Linney
14395,Kabhi Alvida Naa Kehna,Shah Rukh Khan
24137,An Ideal Husband,Cate Blanchett
190847,The Last Days on Mars,Liev Schreiber
11056,Darkness,Anna Paquin
62,2001: A Space Odyssey,Keir Dullea
601,E.T. the Extra-Terrestrial,Henry Thomas
13067,In the Land of Women,Meg Ryan
25379,The Blue Butterfly,Marc Donato
88641,There Goes My Baby,Dermot Mulroney
58051,Housefull,Akshay Kumar
14877,September Dawn,Jon Voight
96399,For Greater Glory - The True Story of Cristiada,Eva Longoria
304410,The Bélier Family,Louane Emera
489,Good Will Hunting,Robin Williams
373314,Misconduct,Josh Duhamel
214,Saw III,Tobin Bell
10890,Stripes,Bill Murray
1588,Bring It On,Kirsten Dunst
316727,The Purge: Election Year,Elizabeth Mitchell
10314,She's All That,Freddie Prinze Jr.
663,Saw IV,Tobin Bell
11804,White Noise,Michael Keaton
16781,Madea's Family Reunion,Tyler Perry
11873,The Color of Money,Paul Newman
9289,The Longest Day,Eddie Albert
10414,The Mighty Ducks,Emilio Estevez
1970,The Grudge,Sarah Michelle Gellar
9614,Happy Gilmore,Adam Sandler
8922,Jeepers Creepers,Gina Philips
1648,Bill & Ted's Excellent Adventure,Keanu Reeves
17917,Oliver!,Ron Moody
74534,The Best Exotic Marigold Hotel,Bill Nighy
19405,Recess: School's Out,Rickey D'Shon Collins
9355,Mad Max Beyond Thunderdome,Mel Gibson
10999,Commando,Arnold Schwarzenegger
321258,The Boy,Lauren Cohan
44040,Devil,Chris Messina
10426,Friday After Next,Ice Cube
280092,Insidious: Chapter 3,Dermot Mulroney
13938,The Last Dragon,Taimak
10163,The Lawnmower Man,Jeff Fahey
12182,Nick and Norah's Infinite Playlist,Michael Cera
1832,Dogma,Ben Affleck
9034,The Banger Sisters,Goldie Hawn
15301,Twilight Zone: The Movie,Albert Brooks
10135,Road House,Patrick Swayze
26352,A Low Down Dirty Shame,Keenen Ivory Wayans
20616,Swimfan,Jesse Bradford
9794,Employee of the Month,Dane Cook
15037,Can't Hardly Wait,Jennifer Love Hewitt
227,The Outsiders,Matt Dillon
294272,Pete's Dragon,Bryce Dallas Howard
11336,The Dead Zone,Christopher Walken
283445,Sinister 2,Shannyn Sossamon
88036,Sparkle,Whitney Houston
10984,Valentine,Denise Richards
22824,The Fourth Kind,Milla Jovovich
9526,A Prairie Home Companion,Meryl Streep
39349,Sugar Hill,Wesley Snipes
15983,Invasion U.S.A.,Chuck Norris
14544,Roll Bounce,Nick Cannon
11545,Rushmore,Jason Schwartzman
42684,Skyline,Eric Balfour
268238,The Second Best Exotic Marigold Hotel,Dev Patel
8359,Kit Kittredge: An American Girl,Abigail Breslin
15648,The Perfect Man,Hilary Duff
41823,Mo' Better Blues,Denzel Washington
11891,Kung Pow: Enter the Fist,Hui Lou Chen
9362,Tremors,Kevin Bacon
9902,Wrong Turn,Desmond Harrington
14729,The Long Riders,David Carradine
9455,The Corruptor,Mark Wahlberg
103731,Mud,Matthew McConaughey
10090,Reno 911!: Miami,Lennie Loftin
164558,One Direction: This Is Us,Harry Styles
19905,"The Goods: Live Hard, Sell Hard",Jeremy Piven
17710,Hey Arnold! The Movie,Spencer Klein
75900,My Week with Marilyn,Michelle Williams
9515,The Matador,Pierce Brosnan
27322,Love Jones,Larenz Tate
328425,The Gift,Jason Bateman
14120,End of the Spear,Louie Leonardo
10050,Get Over It,Kirsten Dunst
1542,Office Space,Ron Livingston
10490,Drop Dead Gorgeous,Kirsten Dunst
87093,Big Eyes,Amy Adams
10029,Very Bad Things,Jon Favreau
9893,Sleepover,Alexa PenaVega
11507,Body Double,Craig Wasson
37931,MacGruber,Will Forte
3472,Dirty Pretty Things,Chiwetel Ejiofor
87818,Movie 43,Anna Faris
13160,Over Her Dead Body,Eva Longoria
88005,Seeking a Friend for the End of the World,Steve Carell
52067,Cedar Rapids,Anne Heche
73,American History X,Edward Norton
134597,The Collection,Josh Stewart
24034,Teacher's Pet,Nathan Lane
14283,The Red Violin,Carlo Cecchi
404,The Straight Story,Richard Farnsworth
13201,Deuces Wild,Stephen Dorff
209403,Bad Words,Jason Bateman
7942,"Run, Fatboy, Run",Simon Pegg
73247,Heartbeeps,Andy Kaufman
253331,Black or White,Kevin Costner
34043,On the Line,Lance Bass
9952,Rescue Dawn,Christian Bale
256924,Danny Collins,Al Pacino
82532,"Jeff, Who Lives at Home",Jason Segel
41110,I Am Love,Tilda Swinton
134371,Atlas Shrugged Part II,Samantha Mathis
2088,Romeo Is Bleeding,Gary Oldman
10388,The Limey,Terence Stamp
1640,Crash,Sandra Bullock
25520,The House of Mirth,Gillian Anderson
27342,Malone,Burt Reynolds
13689,Peaceful Warrior,Scott Mechlowicz
67911,Bucky Larson: Born to Be a Star,Nick Swardson
24664,Bamboozled,Damon Wayans
329440,The Forest,Natalie Dormer
47890,Sphinx,Lesley-Anne Down
252512,While We're Young,Ben Stiller
55720,A Better Life,Demián Bichir
9613,Spider,Ralph Fiennes
29076,Gun Shy,Sandra Bullock
29339,Nicholas Nickleby,Charlie Hunnam
68812,The Iceman,Michael Shannon
32740,Krrish,Hrithik Roshan
14195,Cecil B. Demented,Melanie Griffith
73567,Killer Joe,Matthew McConaughey
41479,The Joneses,David Duchovny
15394,Owning Mahowny,Philip Seymour Hoffman
10071,The Brothers Solomon,Will Arnett
1989,My Blueberry Nights,Norah Jones
91076,Illuminata,John Turturro
12779,Swept Away,Madonna
13191,"War, Inc.",John Cusack
11770,Shaolin Soccer,Stephen Chow
12703,The Brown Bunny,Vincent Gallo
64559,The Swindle,Michel Serrault
222649,Rosewater,Gael García Bernal
115872,The Chambermaid on the Titanic,Olivier Martinez
101173,Coriolanus,Gerard Butler
25350,Imaginary Heroes,Sigourney Weaver
10034,High Heels and Low Lifes,Minnie Driver
20178,World's Greatest Dad,Robin Williams
5072,Severance,Danny Dyer
18191,Edmond,William H. Macy
31007,Welcome to the Rileys,Kristen Stewart
11546,Police Academy: Mission to Moscow,George Gaynes
41894,Blood Done Sign My Name,Natalie Alyn Lind
184374,Cinco de Mayo: La Batalla,Christian Vazquez
268171,Elsa & Fred,Shirley MacLaine
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",Jackie Chan
24663,The Open Road,Justin Timberlake
39037,The Good Guy,Alexis Bledel
22805,Motherhood,Uma Thurman
39055,Free Style,Corbin Bleu
245846,Strangerland,Nicole Kidman
25186,Janky Promoters,Ice Cube
15017,Blonde Ambition,Jessica Simpson
12245,The Oxford Murders,Elijah Wood
49787,The Reef,Adrienne Pickering
16358,Eulogy,Hank Azaria
7006,White Noise 2: The Light,Nathan Fillion
66767,Beat the World,Tyrone Brown
17622,Fifty Dead Men Walking,Ben Kingsley
283671,Jungle Shuffle,Drake Bell
18516,Adam Resurrected,Jeff Goldblum
217708,Of Horses and Men,Ingvar Eggert Sigurðsson
42057,It's a Wonderful Afterlife,Shabana Azmi
17577,The Devil's Tomb,Cuba Gooding Jr.
14608,Partition,Kristin Kreuk
34417,Good Intentions,Luke Perry
15067,"The Good, The Bad, The Weird",Song Kang-ho
78383,Nurse 3-D,Paz de la Huerta
43090,Gunless,Sienna Guillory
16614,Adventureland,Jesse Eisenberg
9700,The Lost City,Andy García
10471,Next Friday,Ice Cube
250066,American Heist,Hayden Christensen
667,You Only Live Twice,Sean Connery
208869,Plastic,Ed Speleers
86837,Amour,Emmanuelle Riva
10306,Poltergeist III,Tom Skerritt
106845,Re-Kill,Roger Cross
11576,"It's a Mad, Mad, Mad, Mad World",Spencer Tracy
219,Volver,Penélope Cruz
11827,Heavy Metal,Rodger Bumpass
22820,Gentlemen Broncos,Michael Angarano
31174,Richard III,Ian McKellen
244316,Into the Grizzly Maze,James Marsden
37737,Kites,Hrithik Roshan
62215,Melancholia,Kirsten Dunst
66125,Red Dog,Josh Lucas
132316,Jab Tak Hai Jaan,Shah Rukh Khan
348,Alien,Tom Skerritt
30497,The Texas Chain Saw Massacre,Marilyn Burns
27586,The Runaways,Dakota Fanning
14811,Fiddler on the Roof,Chaim Topol
660,Thunderball,Sean Connery
68684,Detention,Shanley Caswell
40794,Loose Cannons,Nicole Grimaudo
9400,Set It Off,Jada Pinkett Smith
16162,The Best Man,Nia Long
10585,Child's Play,Catherine Hicks
2359,Sicko,Michael Moore
238636,The Purge: Anarchy,Frank Grillo
10472,Down to You,Freddie Prinze Jr.
11282,Harold & Kumar Go to White Castle,John Cho
6521,The Contender,Gary Oldman
14181,Boiler Room,Giovanni Ribisi
1621,Trading Places,Eddie Murphy
9656,Black Christmas,Katie Cassidy
16428,Breakin' All the Rules,Jamie Foxx
10705,Henry V,Kenneth Branagh
8272,The Savages,Laura Linney
24621,Chasing Papi,Roselyn Sánchez
1619,The Way of the Gun,Benicio del Toro
9685,Igby Goes Down,Kieran Culkin
14425,PCU,Jeremy Piven
14624,The Ultimate Gift,James Garner
10179,The Ice Pirates,Robert Urich
15568,Gracie,Jesse Lee Soffer
14057,Trust the Man,David Duchovny
12621,Hamlet 2,Steve Coogan
1808,Velvet Goldmine,Ewan McGregor
293670,The Wailing,Kwak Do-won
67675,Glee: The Concert Movie,Dianna Agron
27329,The Legend of Suriyothai,M.L. Piyapas Bhirombhakdi
29514,Two Evil Eyes,Adrienne Barbeau
250349,Barbecue,Lambert Wilson
12454,All or Nothing,James Corden
39806,Princess Kaiulani,Q'orianka Kilcher
15699,Opal Dream,Sapphire Boyce
8883,Flame & Citron,Thure Lindhardt
17926,Undiscovered,Kip Pardue
291081,Red Riding: In the Year of Our Lord 1974,Andrew Garfield
41248,The Girl on the Train,Michel Blanc
25968,Veronika Decides to Die,Sarah Michelle Gellar
9671,Crocodile Dundee,Paul Hogan
52010,"Ultramarines: A Warhammer 40,000 Movie",Terence Stamp
11588,The I Inside,Ryan Phillippe
43418,Beneath Hill 60,Brendan Cowell
71157,Polisse,Karin Viard
13483,Awake,Hayden Christensen
333355,Star Wars: Clone Wars: Volume 1,Tom Kane
327833,Skin Trade,Dolph Lundgren
1547,The Lost Boys,Jason Patric
25196,Crazy Heart,Jeff Bridges
16323,The Rose,Bette Midler
175528,Baggage Claim,Paula Patton
8069,Barbarella,Jane Fonda
71805,Shipwrecked,Stian Smestad
9451,Election,Matthew Broderick
16727,The Namesake,Kal Penn
272693,The DUFF,Mae Whitman
10696,Glitter,Mariah Carey
150202,The Haunting in Connecticut 2: Ghosts of Georgia,Chad Michael Murray
19644,Silmido,Sol Kyung-gu
29963,Bright Star,Abbie Cornish
26022,My Name Is Khan,Shah Rukh Khan
152747,All Is Lost,Robert Redford
62676,Limbo,Mary Elizabeth Mastrantonio
20360,Namastey London,Akshay Kumar
1116,The Wind That Shakes the Barley,Cillian Murphy
185008,Yeh Jawaani Hai Deewani,Ranbir Kapoor
11620,Quo Vadis,Robert Taylor
14353,Repo! The Genetic Opera,Alexa PenaVega
11818,Valley of the Wolves: Iraq,Muhammed Necati Şaşmaz
680,Pulp Fiction,John Travolta
11176,The Muppet Movie,Jim Henson
242582,Nightcrawler,Jake Gyllenhaal
11217,Club Dread,Kevin Heffernan
15121,The Sound of Music,Julie Andrews
2619,Splash,Tom Hanks
773,Little Miss Sunshine,Greg Kinnear
235,Stand by Me,Wil Wheaton
170,28 Days Later,Cillian Murphy
14114,You Got Served,Marques Houston
10734,Escape from Alcatraz,Clint Eastwood
37964,Brown Sugar,Sanaa Lathan
28121,A Thin Line Between Love and Hate,Lynn Whitfield
40807,50/50,Joseph Gordon-Levitt
10885,Shutter,Joshua Jackson
225565,That Awkward Moment,Zac Efron
16471,Modern Problems,Chevy Chase
385736,Kicks,Mahershala Ali
11971,Much Ado About Nothing,Kenneth Branagh
668,On Her Majesty's Secret Service,George Lazenby
11596,New Nightmare,Heather Langenkamp
14429,Drive Me Crazy,Melissa Joan Hart
13751,Akeelah and the Bee,Keke Palmer
9490,Half Baked,Dave Chappelle
14536,New in Town,Renée Zellweger
1359,American Psycho,Christian Bale
9962,The Good Girl,Jennifer Aniston
15049,Bon Cop Bad Cop,Patrick Huard
22821,The Boondock Saints II: All Saints Day,Sean Patrick Flanery
42819,The City of Your Final Destination,Nicholas Blandullo
209263,Enough Said,Julia Louis-Dreyfus
37735,Easy A,Emma Stone
59930,The Inkwell,Larenz Tate
10873,Shadow of the Vampire,John Malkovich
51588,Prom,Aimee Teegarden
23570,The Pallbearer,David Schwimmer
19489,Held Up,Jamie Foxx
14629,Woman on Top,Penélope Cruz
8293,Howards End,Vanessa Redgrave
291270,Anomalisa,David Thewlis
44009,Another Year,Jim Broadbent
1958,8 Women,Catherine Deneuve
13154,Showdown in Little Tokyo,Dolph Lundgren
26618,Clay Pigeons,Joaquin Phoenix
43923,It's Kind of a Funny Story,Keir Gilchrist
46138,Made in Dagenham,Sally Hawkins
45791,When Did You Last See Your Father?,Jim Broadbent
26306,Prefontaine,Jared Leto
110683,The Wicked Lady,Faye Dunaway
26963,The Secret of Kells,Evan McGuire
198277,Begin Again,Mark Ruffalo
7870,Down in the Valley,Edward Norton
13072,Brooklyn Rules,Alec Baldwin
153397,Restless,Hayley Atwell
30141,The Singing Detective,Robert Downey Jr.
17044,The Land Girls,Catherine McCormack
10288,Fido,Billy Connolly
12183,The Wendell Baker Story,Luke Wilson
44147,Wild Target,Bill Nighy
12192,Pathology,Milo Ventimiglia
36597,Wuthering Heights,Tom Hardy
13197,10th & Wolf,James Marsden
10913,Dear Wendy,Jamie Bell
251321,Aloft,Jennifer Connelly
149,Akira,Mitsuo Iwata
10425,The Death and Life of Bobby Z,Paul Walker
49081,The Rocket: The Legend of Rocket Richard,Roy Dupuis
256687,Swelter,Jean-Claude Van Damme
220488,My Lucky Star,Zhang Ziyi
1544,Imagine Me & You,Piper Perabo
374461,Mr. Church,Eddie Murphy
302,Swimming Pool,Charlotte Rampling
182873,Green Street Hooligans: Underground,Scott Adkins
21512,The Blood of Heroes,Rutger Hauer
389425,Code of Honor,Steven Seagal
403,Driving Miss Daisy,Morgan Freeman
29461,Soul Food,Vivica A. Fox
33542,Rumble in the Bronx,Jackie Chan
283708,Far from Men,Viggo Mortensen
9388,Thank You for Smoking,Aaron Eckhart
1691,Hostel: Part II,Lauren German
24684,An Education,Carey Mulligan
2610,Shopgirl,Steve Martin
11308,The Hotel New Hampshire,Rob Lowe
11022,Narc,Jason Patric
34341,Men with Brooms,Paul Gross
15365,Witless Protection,Larry the Cable Guy
36046,The Work and the Glory,Sam Hennings
12569,Extract,Jason Bateman
24356,Masked and Anonymous,Bob Dylan
55903,Betty Fisher and Other Stories,Sandrine Kiberlain
2577,Code 46,Tim Robbins
103903,Outside Bet,Bob Hoskins
73873,Albert Nobbs,Glenn Close
312113,Black November,Razaaq Adoti
14165,Ta Ra Rum Pum,Saif Ali Khan
2011,Persepolis,Chiara Mastroianni
45650,The Hole,Chris Massoglia
7735,The Wave,Jürgen Vogel
301365,The Neon Demon,Elle Fanning
25941,Harry Brown,Michael Caine
29064,The Omega Code,Casper Van Dien
7326,Juno,Ellen Page
326284,Pound of Flesh,Jean-Claude Van Damme
681,Diamonds Are Forever,Sean Connery
238,The Godfather,Marlon Brando
535,Flashdance,Jennifer Beals
19913,(500) Days of Summer,Joseph Gordon-Levitt
713,The Piano,Holly Hunter
77930,Magic Mike,Channing Tatum
10727,Darkness Falls,Chaney Kley
253,Live and Let Die,Roger Moore
17908,My Dog Skip,Frankie Muniz
8390,"Definitely, Maybe",Ryan Reynolds
57119,Jumping the Broom,Paula Patton
3291,"Good Night, and Good Luck.",David Strathairn
398,Capote,Philip Seymour Hoffman
8068,Desperado,Antonio Banderas
10803,Logan's Run,Michael York
682,The Man with the Golden Gun,Roger Moore
10117,Action Jackson,Carl Weathers
9392,The Descent,Shauna Macdonald
24977,Michael Jordan to the Max,Michael Jordan
79316,Devil's Due,Allison Miller
2074,Flirting with Disaster,Ben Stiller
1696,The Devil's Rejects,Sid Haig
308639,Dope,Shameik Moore
22314,In Too Deep,Omar Epps
2662,House of 1000 Corpses,Sid Haig
77156,Alien Zone,John Ericson
12573,A Serious Man,Michael Stuhlbarg
44718,Get Low,Bill Murray
11342,Warlock,Julian Sands
241771,Beyond the Lights,Gugu Mbatha-Raw
34653,A Single Man,Colin Firth
11051,The Last Temptation of Christ,Willem Dafoe
14578,Outside Providence,Shawn Hatosy
57825,Bride & Prejudice,Aishwarya Rai Bachchan
9555,Rabbit-Proof Fence,Everlyn Sampi
15581,Who's Your Caddy?,Mick Partridge
13006,Split Second,Rutger Hauer
16651,The Other Side of Heaven,Christopher Gorham
4251,Veer-Zaara,Shah Rukh Khan
12400,Redbelt,Chiwetel Ejiofor
39053,Cyrus,John C. Reilly
104896,A Dog Of Flanders,Jack Warden
14112,Auto Focus,Greg Kinnear
12271,Factory Girl,Sienna Miller
71859,We Need to Talk About Kevin,John C. Reilly
226354,The Christmas Candle,Hans Matheson
48620,The Mighty Macs,Carla Gugino
33676,Losin' It,Tom Cruise
37080,Mother and Child,Naomi Watts
25388,March or Die,Gene Hackman
11687,The Visitors,Jean Reno
39210,Somewhere,Stephen Dorff
30128,I Hope They Serve Beer in Hell,Matt Czuchry
31535,Chairman of the Board,Scott 'Carrot Top' Thompson
44835,Hesher,Joseph Gordon-Levitt
192134,Dom Hemingway,Jude Law
1956,Gerry,Casey Affleck
24985,The Heart of Me,Helena Bonham Carter
306745,Freeheld,Julianne Moore
47088,The Extra Man,Kevin Kline
110402,Hard to Be a God,Leonid Yarmolnik
27004,Ca$h,Sean Bean
15013,Wah-Wah,Gabriel Byrne
8374,The Boondock Saints,Willem Dafoe
277519,Z Storm,Louis Koo
78381,Twixt,Val Kilmer
164372,The Snow Queen,Ivan Okhlobystin
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,Dee Dee Greene
8879,Pale Rider,Clint Eastwood
13001,Stargate: The Ark of Truth,Ben Browder
9571,Dazed and Confused,Jason London
13649,High School Musical 2,Zac Efron
325373,Two Lovers and a Bear,Dane DeHaan
334527,Criminal Activities,Dan Stevens
2211,Aimee & Jaguar,Maria Schrader
13919,The Chumscrubber,Jamie Bell
14576,Shade,Stuart Townsend
82505,House at the End of the Street,Jennifer Lawrence
46738,Incendies,Lubna Azabal
38970,"Remember Me, My Love",Fabrizio Bentivoglio
41009,Perrier’s Bounty,Cillian Murphy
7347,Elite Squad,Wagner Moura
250546,Annabelle,Annabelle Wallis
38415,Bran Nue Dae,Rocky McKenzie
650,Boyz n the Hood,Laurence Fishburne
16620,La Bamba,Lou Diamond Phillips
25113,The Four Seasons,Alan Alda
11033,Dressed to Kill,Michael Caine
34723,The Adventures of Huck Finn,Elijah Wood
9430,Go,Sarah Polley
8998,Friends with Money,Catherine Keener
10514,The Andromeda Strain,Arthur Hill
10496,Bats,Lou Diamond Phillips
1591,Nowhere in Africa,Juliane Köhler
76025,Shame,Michael Fassbender
4836,Layer Cake,Daniel Craig
14631,The Work and the Glory II: American Zion,Sam Hennings
87499,The East,Brit Marling
18923,A Home at the End of the World,Colin Farrell
26665,Aberdeen,Stellan Skarsgård
28089,The Messenger,Ben Foster
62255,Tracker,Ray Winstone
5708,Control,Sam Riley
218,The Terminator,Arnold Schwarzenegger
338,"Good bye, Lenin!",Daniel Brühl
21641,The Damned United,Michael Sheen
10925,The Return of the Living Dead,Clu Gulager
2293,Mallrats,Jason Lee
621,Grease,John Travolta
792,Platoon,Tom Berenger
1777,Fahrenheit 9/11,Robert De Niro
642,Butch Cassidy and the Sundance Kid,Paul Newman
433,Mary Poppins,Julie Andrews
16619,Ordinary People,Donald Sutherland
1725,West Side Story,Natalie Wood
11977,Caddyshack,Chevy Chase
20322,The Brothers,Morris Chestnut
16158,The Wood,Omar Epps
629,The Usual Suspects,Stephen Baldwin
10160,A Nightmare on Elm Street 5: The Dream Child,Robert Englund
11452,National Lampoon’s Van Wilder,Ryan Reynolds
12163,The Wrestler,Mickey Rourke
32275,Duel in the Sun,Jennifer Jones
13785,Best in Show,Jay Brazeau
1103,Escape from New York,Kurt Russell
36739,School Daze,Samuel L. Jackson
14144,Daddy Day Camp,Cuba Gooding Jr.
10622,Mr. Nice Guy,Jackie Chan
13370,A Mighty Wind,Bob Balaban
11191,Mystic Pizza,Annabeth Gish
10215,Sliding Doors,Gwyneth Paltrow
25066,Tales from the Hood,Clarence Williams III
1523,The Last King of Scotland,Forest Whitaker
11361,Halloween 5: The Revenge of Michael Myers,Donald Pleasence
92591,Bernie,Jack Black
57612,Dolphins and Whales: Tribes of the Ocean,Daryl Hannah
12509,Pollock,Ed Harris
15256,200 Cigarettes,Ben Affleck
83686,The Words,Bradley Cooper
80304,Casa De Mi Padre,Will Ferrell
28053,City Island,Andy García
67913,The Guard,Brendan Gleeson
13991,College,Drake Bell
1443,The Virgin Suicides,James Woods
8545,Little Voice,Brenda Blethyn
19556,Miss March,Zach Cregger
231576,Wish I Was Here,Zach Braff
16172,Simply Irresistible,Sarah Michelle Gellar
13403,Hedwig and the Angry Inch,John Cameron Mitchell
15797,Only the Strong,Mark Dacascos
347764,Goddess of Love,Alexis Kendra
13537,Shattered Glass,Hayden Christensen
20794,Novocaine,Chelcie Ross
31064,The Business of Strangers,Julia Stiles
576,The Wild Bunch,William Holden
13990,The Wackness,Ben Kingsley
11583,The First Great Train Robbery,Sean Connery
18602,Morvern Callar,Samantha Morton
